iteration,initial_x,initial_y,goal_x,goal_y,cancelled,goal_accuracy,aggregated_distance,aggregated_angle,elapsed_time
1,-3.8310266187584165,2.624167284997604,6.788270867628491,5.377917269115448,True,16.113426166936463,33.651874200391845,18.40453884157867,180.0
2,-3.8310266187584165,2.624167284997604,-6.478837106342151,-3.06156484855686,False,0.5037242028571574,27.878352428659447,12.282738752535543,121.77
3,-3.8310266187584165,2.624167284997604,-6.576335591204521,-0.8211365099506853,False,0.49807854781083233,3.96703952800451,2.9642753645272792,22.65
4,-3.8310266187584165,2.624167284997604,-4.945328242799235,2.034777389942054,False,0.49614090876734956,8.696500085127596,7.334062788663136,16.22
5,-3.8310266187584165,2.624167284997604,-0.16450056852906325,-5.183210200370433,False,0.49809355812531286,16.406557185652478,5.563445233523275,61.23
6,-3.8310266187584165,2.624167284997604,6.111463297861466,-2.6446335822539604,True,5.123459434218412,6.2209503916567614,2.534586922659803,180.0
7,-3.8310266187584165,2.624167284997604,0.6384785696366304,-3.517110920197333,False,0.49706772532348137,27.69990803019551,7.050078272081674,62.12
8,-3.8310266187584165,2.624167284997604,6.883021289239448,-2.9661773612568743,True,14.431322632364477,16.61936005203285,10.508300564508907,180.0
9,-3.8310266187584165,2.624167284997604,-5.24141939284887,2.1186073848159452,False,0.5018017161809335,1.053392316439807,2.861947326195616,18.73
10,-3.8310266187584165,2.624167284997604,1.120889288365742,-5.4186605614262096,False,0.4901982511321782,17.653023714539696,10.893506333300635,59.56
11,1.0258453290799068,-2.8547223000453608,6.788270867628491,5.377917269115448,True,2.298497606340784,30.81904607041645,14.150960679851007,180.0
12,1.0258453290799068,-2.8547223000453608,-6.478837106342151,-3.06156484855686,False,0.49526958828477485,11.742861006050441,8.076514316523262,67.24
13,1.0258453290799068,-2.8547223000453608,-6.576335591204521,-0.8211365099506853,False,0.4978470689299768,14.42990354225123,8.217543262250548,70.81
14,1.0258453290799068,-2.8547223000453608,-4.945328242799235,2.034777389942054,False,0.4984779549458921,18.585365538589652,10.060477184724943,89.4
15,1.0258453290799068,-2.8547223000453608,-0.16450056852906325,-5.183210200370433,False,0.4999759148430709,2.1775541361140314,2.366801567739964,18.15
16,1.0258453290799068,-2.8547223000453608,6.111463297861466,-2.6446335822539604,False,0.49797440737269477,4.598624410575091,0.10070942700278529,13.54
17,1.0258453290799068,-2.8547223000453608,0.6384785696366304,-3.517110920197333,False,0.495400288961472,0.34807498726993114,2.0562557063512954,10.51
18,1.0258453290799068,-2.8547223000453608,6.883021289239448,-2.9661773612568743,False,0.4957994630942726,5.367614985565618,0.0548326487191213,14.91
19,1.0258453290799068,-2.8547223000453608,-5.24141939284887,2.1186073848159452,False,0.4920617486316949,29.130131654886846,10.01310176162123,88.89
20,1.0258453290799068,-2.8547223000453608,1.120889288365742,-5.4186605614262096,False,0.49249481966938313,17.86718440828235,4.021395659158548,15.53
21,3.9599147664933163,5.390038415410144,6.788270867628491,5.377917269115448,False,0.4943430230397767,2.3404668720273127,0.3021079765633794,9.38
22,3.9599147664933163,5.390038415410144,-6.478837106342151,-3.06156484855686,False,0.5028215393556287,35.59190269445136,18.83426259596243,163.42
23,3.9599147664933163,5.390038415410144,-6.576335591204521,-0.8211365099506853,True,3.564508725061488,39.3548033628387,18.459152799532898,180.0
24,3.9599147664933163,5.390038415410144,-4.945328242799235,2.034777389942054,False,0.4988116024787662,12.68427170635568,7.482330619687277,60.16
25,3.9599147664933163,5.390038415410144,-0.16450056852906325,-5.183210200370433,True,6.641206098363806,7.0505951805994185,6.91256277489617,180.0
